ID,Country,VFN,Mp,Mh,Man,MMS,Tan,T,Va,Ve,Mk,Cn,Ct,Cr,r,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),IT,Ernedc (g/km),Erwltp (g/km),De,Vf,Status,year,Date of registration,Fuel consumption ,Electric range (km)
212009,GB,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT,e8*2007/46*005*03,7,JGHP,8/PS,PEUGEOT,HORIZON S S-A,M1,0,1,1660.0,0.0,120.0,0.0,2728.0,1507.0,1556.0,diesel,M,1560.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
212014,GB,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT,e2*2007/46*0004*11,0,OE9HD*,OE9HD8,PEUGEOT,5008 ALLURE E-HDI S-A,M1,0,1,1688.0,0.0,126.0,0.0,2727.0,1531.0,1567.0,diesel,M,1560.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
212017,GB,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT,e2*2007/46*0036*07,4J,4J5FV*,4J5FVA,PEUGEOT,RCZ SPORT THP AUTO,M1,0,14,1411.0,0.0,168.0,0.0,2596.0,1580.0,1593.0,petrol,M,1598.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
212024,GB,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT,e2*2007/46*0070*10,C,CA5FU*,CA5FUB,PEUGEOT,208 GTI THP,M1,0,1,1265.0,0.0,139.0,0.0,2538.0,1470.0,1472.0,petrol,M,1598.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
212030,GB,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT,e2*2007/46*0070*09,C,CC9HP*,CC9HP8,PEUGEOT,207 SE PREMIUM TD,M1,0,1,1260.0,0.0,98.0,0.0,2538.0,1470.0,1472.0,diesel,M,1560.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
212040,GB,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT,e2*2007/46*0070*11,C,CU5FS*,CU5FS0,PEUGEOT,2008 FELINE CALIMA,M1,0,25,1270.0,0.0,135.0,0.0,2537.0,1482.0,1492.0,petrol,M,1598.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
212042,GB,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT,e2*2007/46*0070*11,C,CUHMZ*,CUHMZ0,PEUGEOT,2008 ACTIVE,M1,0,103,1120.0,0.0,114.0,0.0,2537.0,1482.0,1492.0,petrol,M,1200.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
212048,GB,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT,e2*2007/46*0080*09,8,8E5FV*,8E5FV8,PEUGEOT,508 ALLURE SW THP,M1,0,1,1596.0,0.0,145.0,0.0,2817.0,1579.0,1552.0,petrol,M,1598.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
212057,GB,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT,e2*2007/46*0080*13,8,8D5FV*,8D5FV8,PEUGEOT,508 ACTIVE NAV VERSION THP,M1,0,1,1475.0,0.0,144.0,0.0,2817.0,1579.0,1552.0,petrol,M,1598.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
212062,GB,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT,e2*98/14*0273*03,2*KFW*,E,F,PEUGEOT,206,M1,0,1,1074.0,0.0,153.0,0.0,2442.0,1443.0,1434.0,petrol,M,1360.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
212063,GB,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT,e22001/116*034017,0,0,0,PEUGEOT,207 SPORT CC,M1,0,1,0.0,0.0,149.0,0.0,0.0,0.0,0.0,petrol,M,1598.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
212069,GB,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT,e8*2007/46*0005*03,7,7J9HP,7J9HP8/1PS,PEUGEOT,PREMIER S AC,M1,0,1,1660.0,0.0,120.0,0.0,2728.0,1507.0,1556.0,diesel,M,1560.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
212072,GB,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT,e2*2001/116*0377*16,0U,0U5FV*,0U5FV8,PEUGEOT,3008 ALLURE THP,M1,0,3,1534.0,0.0,159.0,0.0,2613.0,1532.0,1527.0,petrol,M,1598.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
212079,GB,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT,e2*2007/46*0070*04,C,CAZMZ*,CAZMZ0,PEUGEOT,207 SE AUTO,M1,0,1,1110.0,0.0,99.0,0.0,2538.0,1470.0,1472.0,petrol,M,1000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
212094,GB,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT,e8*2007/46*0005*03,7,J9HP,8/PS,PEUGEOT,E7 L PLUS AUTO,M1,0,1,1660.0,0.0,120.0,0.0,2728.0,1507.0,1556.0,diesel,M,1560.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
212104,GB,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT,e2*2007/46*0070*01,C,CC8HR*,CC8HR0,PEUGEOT,208 ACCESS HDI,M1,0,1,1221.0,0.0,98.0,0.0,2538.0,1470.0,1472.0,diesel,M,1398.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
212120,GB,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT,e2*2007/46*0004*10,0,0E5FS*,0E5FS0,PEUGEOT,5008 ACCESS,M1,0,13,1625.0,0.0,159.0,0.0,2727.0,1531.0,1567.0,petrol,M,1598.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
212121,GB,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT,e2*2007/46*0004*12,0,0E5FS*,0E5FS0,PEUGEOT,5008 ACTIVE,M1,0,31,1625.0,0.0,159.0,0.0,2727.0,1531.0,1567.0,petrol,M,1598.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
240504,GB,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*2007/46*0022*10,ML,MLJ1D,MLJ1DA,RENAULT,MASTER,M1,0,2,2062.0,0.0,180.0,0.0,3182.0,1750.0,1730.0,Diesel,M,2299.0,92.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
240548,GB,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*98/14*0265*40,K,JK1K,JK1KCC,RENAULT,ESPACE,M1,0,1,2038.0,0.0,189.0,0.0,2868.0,1574.0,1556.0,Diesel,M,1995.0,127.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
240640,GB,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*2007/46*0251*00,AG,AGV,AGVYA0,RENAULT,ZOE,M1,0,1,1503.0,0.0,0.0,0.0,2588.0,1503.0,1502.0,Electric,M,0.0,43.0,146.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
240680,GB,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*2007/46*0090*01,LZ,LZBZ,LZBZ0L,RENAULT,FLUENCE Z.E,M1,0,7,1605.0,0.0,0.0,0.0,2701.0,1545.0,1563.0,Electric,M,0.0,50.0,140.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
240690,GB,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*2001/116*0319*34,0,0,0,RENAULT,GRAND MODUS DYNAMIQUE TCE,M1,0,1,0.0,0.0,139.0,0.0,2575.0,1458.0,1436.0,petrol,M,1149.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
240754,GB,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*98/14*0010*24,0,0,0,RENAULT,MEGANE DYNAMIQUE,M1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,petrol,M,1390.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
240942,GB,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*98/14*0126*41,0,0,0,RENAULT,CLIO DYNAMIQUE,M1,0,1,0.0,0.0,143.0,0.0,0.0,0.0,0.0,petrol,M,1149.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
241285,GB,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*2001/116*0327*55,0,0,0,RENAULT,CLIO EXTREME 2 16V,M1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,petrol,M,1149.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
241667,GB,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*2001/116*0327*56,0,0,0,RENAULT,LAGUNA DYNAMIQUE,M1,0,1,0.0,0.0,147.0,0.0,0.0,0.0,0.0,diesel,M,1870.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
241706,GB,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,0,Y,VY0A,VY0A06,RENAULT,KOLEOS,M1,0,1,1724.0,0.0,175.0,0.0,2690.0,1545.0,1550.0,DIESEL,M,1995.0,110.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
241774,GB,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*2001/116*0327*56,0,0,0,RENAULT,MEGANE SCENIC SPORT ALIZE,M1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,petrol,M,1598.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
251410,GR,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,Automobiles Citroen,e11*2001/116*0238*08,P*****,NCFB,4,CITROEN,Citroen C1,M1,0,1,905.0,0.0,103.0,0.0,2340.0,1470.0,0.0,PETROL,M,998.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
251424,GR,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,Automobiles Citroen,e2*2001/116*0350*18,X,CAHZ*,4,CITROEN,JUMPY DISPATCH,M1,0,4,2013.0,0.0,172.0,0.0,3000.0,1604.0,0.0,DIESEL,M,1997.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
251515,GR,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,Automobiles Citroen,e2*2007/46*0003*20,S,B9HP,8/PS,CITROEN,DS3 Cabrio,M1,0,1,1165.0,0.0,99.0,0.0,2452.0,1478.0,0.0,DIESEL,M,1560.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
251657,GR,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,Automobiles Citroen,e2*2007/46*0225*00,D,D9HP,0/1,CITROEN,C-Elysee,M1,0,29,1165.0,0.0,108.0,0.0,2652.0,1501.0,0.0,DIESEL,M,1560.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
251669,GR,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,Automobiles Citroen,e3*2001/116*0273*08,A,JFHZ,0,CITROEN,CITROEN NEMO,M1,0,1,1311.0,0.0,119.0,0.0,2513.0,1467.0,0.0,DIESEL,M,1248.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
251729,GR,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT,e2*2007/46*0036*06,4J,J5FU*,4J8,PEUGEOT,RCZ,M1,0,1,1372.0,0.0,155.0,0.0,2596.0,1593.0,0.0,PETROL,M,1598.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
418485,RO,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*98/14*0126*67,B,LBN0,LBN005,RENAULT,THALIA ou SYMBOL,M1,0,183,1034.0,0.0,136.0,0.0,2471.0,1406.0,1386.0,Petrol,M,1149.0,55.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
418486,RO,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*98/14*0126*67,B,LBUD,LBUD05,RENAULT,THALIA,M1,0,53,1104.0,0.0,155.0,0.0,2471.0,1406.0,1386.0,Petrol,M,1598.0,77.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
421389,SE,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e11*2001/116*0238*10,P*****,PNCFB*,PNCFB0/P,CITROEN,CITROEN C1,M1,0,24,925.0,0.0,104.0,0.0,2340.0,1415.0,1405.0,Petrol,M,998.0,50.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
421449,SE,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0003*21,S,SB5FV,SB5FV8,CITROEN,DS3 CABRIO,M1,0,35,1250.0,0.0,137.0,0.0,2452.0,1468.0,1471.0,Petrol,M,1598.0,115.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
421715,SE,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e11*2001/116*0237*10,P*****,PMCFB*,PMCFB4,PEUGEOT,PEUGEOT 107,M1,0,1,900.0,0.0,99.0,0.0,2340.0,1415.0,1405.0,Petrol,M,998.0,50.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
376759,NL,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e3*2001/116*0234*08,Y,ATMPA,8F,CITROEN,CITROEN JUMPER,M1,0,1,2290.0,0.0,226.0,0.0,3000.0,1810.0,1790.0,DIESEL,0,2198.0,96.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
376828,NL,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2001/116*0350*21,X,DAHZ,4,CITROEN,DISPATCH,M1,0,1,1986.0,0.0,172.0,0.0,3122.0,1570.0,1604.0,DIESEL,0,1997.0,94.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
377097,NL,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2001/116*0374*07,2,MHFV,0,PEUGEOT,206+,M1,0,1,1017.0,0.0,133.0,0.0,2443.0,1445.0,1423.0,PETROL,0,1124.0,44.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
377230,NL,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e3*2001/116*0272*08,A,JKFT,0/H,PEUGEOT,PEUGEOT BIPPER,M1,0,1,1255.0,0.0,152.0,0.0,2513.0,1462.0,1464.0,PETROL,0,1360.0,54.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
362570,LU,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*2001/116*0319*39,P,JP36,JP36FA,RENAULT,MODUS,M1,0,1,1310.0,0.0,179.0,0.0,2575.0,1458.0,1436.0,Petrol,M,1598.0,82.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
962,AT,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e3*2001/116*0273*08,A,AJFHZ*,AJFHZ0/1SH,CITROEN,NEMO COMBI,M1,0,3,1330.0,0.0,107.0,0.0,2513.0,1462.0,1464.0,Diesel,M,1248.0,55.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
970,AT,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e2*2007/46*0117*02,B*****,BU9HD*,BU9HD8/S,CITROEN,C4 AIRCROSS HDI115 S,M1,0,78,1390.0,0.0,119.0,0.0,2670.0,1530.0,1525.0,Diesel,M,1560.0,84.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
976,AT,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e2*2007/46*0092*06,K,KFRHH*,KFRHH8,CITROEN,DS5 HDI165 SPORTCHI,M1,0,10,1689.0,0.0,128.0,0.0,2727.0,1582.0,1609.0,Diesel,M,1997.0,120.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
47652,BG,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,0,e2*2007/46*0356*03,3,3A9HC*,3A9HC8/1S,CITROEN,C 4 PICASSO,M1,0,1,1610.0,0.0,105.0,0.0,2840.0,1587.0,1590.0,DIESEL,M,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
47665,BG,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,0,e2*2007/46*0117*01,B,BU6HZ,BU6HZB/S,CITROEN,C 4 AIRCROSS,M1,0,3,1570.0,0.0,147.0,0.0,2670.0,1545.0,1540.0,DIESEL,M,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
47670,BG,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,0,e2* 2007/46*0225*02,D,DD9HP,DD9HP0/1,CITROEN,C ELYSEE,M1,0,11,1170.0,0.0,108.0,0.0,2652.0,1501.0,1478.0,DIESEL,M,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
47680,BG,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,0,e2*2007/46*0092*02,K,KF5FU*,KF5FU8,CITROEN,DS 5,M1,0,1,1587.0,0.0,155.0,0.0,2727.0,1582.0,1609.0,PETROL,M,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
47685,BG,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,0,e2*2007/46*0040*17,N,CRHE,8/1,CITROEN,C 4,M1,0,2,1395.0,0.0,127.0,0.0,2608.0,1536.0,1529.0,DIESEL,M,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
47691,BG,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,0,e2*2007/46*0040*07,N,NX9HP*,NX9HP0,CITROEN,DS 4,M1,0,2,1407.0,0.0,115.0,0.0,2612.0,1531.0,1525.0,DIESEL,M,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
47700,BG,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,0,e11*2001/116*0238*10,P*****,PMCFB*,PMCFB4,CITROEN,C 1,M1,0,1,900.0,0.0,99.0,0.0,2340.0,1415.0,1405.0,PETROL,M,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
47704,BG,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,0,e2*2001/116*0360*28,R,DRHF,8,CITROEN,C 5,M1,0,20,1610.0,0.0,130.0,0.0,2815.0,1587.0,1564.0,DIESEL,M,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
47716,BG,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,0,e2*2007/46*0003*27,S,C5FS,9/1,CITROEN,C 3,M1,0,1,1274.0,0.0,150.0,0.0,2451.0,1469.0,1471.0,PETROL,M,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
47720,BG,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,0,e2*2007/46*0003*24,S,SA5FS,SA5FS9/1,CITROEN,DS 3,M1,0,1,1220.0,0.0,150.0,0.0,2452.0,1468.0,1471.0,PETROL,M,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
47747,BG,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,0,e2*2001/116*0371*20,SH,SH8FP*,SH8FP0,CITROEN,C 3 PICASSO,M1,0,1,1372.0,0.0,145.0,0.0,2540.0,1472.0,1468.0,PETROL,M,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
47768,BG,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,0,e2*2001/116*0374*07,2*****,2M8HR*,2M8HR0,PEUGEOT,206 PLUS,M1,0,2,1102.0,0.0,104.0,0.0,2443.0,1445.0,1423.0,DIESEL,M,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
47825,BG,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,0,e2*2007/46*0115*01,B,BU6HZ,BU6HZB/S,PEUGEOT,4008,M1,0,2,1570.0,0.0,147.0,0.0,2670.0,1545.0,1540.0,DIESEL,M,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
39827,BE,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,0,Z,0,0,RENAULT,MEGANESCENIC,M1,0,2,1395.0,0.0,135.0,0.0,0.0,1546.0,1547.0,Petrol,M,1197.0,85.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
52734,CZ,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e11*2001/116*0238*08,P,PNCFB,PNCFB4,CITROEN,C1 1.0I,M1,0,1,905.0,0.0,103.0,0.0,2340.0,1430.0,0.0,Petrol,M,998.0,50.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
52735,CZ,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e11*2001/116*0238*08,P,PNCFB,PNCFB4,CITROEN,C1 1.0I 65,M1,0,3,905.0,0.0,103.0,0.0,2340.0,1430.0,0.0,Petrol,M,998.0,50.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
52742,CZ,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e3*2001/116*0234*08,Y,YBPMP,YBPMPB/9F,CITROEN,JUMPER 33 L2H2 3.0 HDI 180,M1,0,2,2504.0,0.0,210.0,0.0,3450.0,1850.0,0.0,Diesel,M,2999.0,130.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
52743,CZ,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e3*2001/116*0234*08,Y,YASMP,YASMPA/9F,CITROEN,JUMPER 30 L1H1 2.2 HDI 110,M1,0,3,2354.0,0.0,229.0,0.0,3000.0,1850.0,0.0,Diesel,M,2198.0,81.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
52744,CZ,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e3*2001/116*0234*08,Y,YBTMP,YBTMPB/8F,CITROEN,JUMPER 33 L2H2 2.2 HDI 130,M1,0,1,2454.0,0.0,226.0,0.0,3450.0,1850.0,0.0,Diesel,M,2198.0,96.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
52746,CZ,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e3*2001/116*0234*08,Y,YBUMP,YBUMPB/8F,CITROEN,JUMPER 33 L2H2 2.2 HDI 150,M1,0,1,2454.0,0.0,226.0,0.0,3450.0,1850.0,0.0,Diesel,M,2198.0,110.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
52748,CZ,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2001/116*0345*06,U,UA6FY,UA6FYC,CITROEN,C4 PICASSO 1.8I 16V,M1,0,1,1585.0,0.0,190.0,0.0,2728.0,1629.0,0.0,Petrol,M,1749.0,92.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
52752,CZ,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2001/116*0345*14,U,UD5FS,UD5FS0,CITROEN,C4 PICASSO 1.6I,M1,0,1,1605.0,0.0,163.0,0.0,2728.0,1631.0,0.0,Petrol,M,1598.0,88.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
52755,CZ,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2001/116*0345*16,U,UD9HR,UD9HR8/PS,CITROEN,C4 PICASSO 1.6 E-HDI 110 BMP6,M1,0,1,1681.0,0.0,130.0,0.0,2728.0,1631.0,0.0,Diesel,M,1560.0,82.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
52765,CZ,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2001/116*0345*16,U,UD9HR,UD9HR8/P,CITROEN,C4 PICASSO 1.6 HDI 110 BMP6,M1,0,1,1615.0,0.0,137.0,0.0,2728.0,1631.0,0.0,Diesel,M,1560.0,82.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
52766,CZ,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2001/116*0345*15,U,UA9HR,UA9HR8,CITROEN,C4 PICASSO 1.6 HDI,M1,0,1,1690.0,0.0,142.0,0.0,2728.0,1629.0,0.0,Diesel,M,1560.0,82.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
52770,CZ,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2001/116*0345*16,U,UD9HR,UD9HR8,CITROEN,C4 PICASSO 1.6 HDI 110,M1,0,4,1625.0,0.0,135.0,0.0,2728.0,1631.0,0.0,Diesel,M,1560.0,82.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
52776,CZ,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2001/116*0350*17,X,XCAHZ,XCAHZ8,CITROEN,JUMPY 2.0 HDI 125,M1,0,2,2013.0,0.0,183.0,0.0,3000.0,1695.0,0.0,Diesel,M,1997.0,94.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
